Employee_ID,Employee_Name,Department,Role,Base_Salary,Overtime_Hours,Overtime_Pay,Bonuses,Deductions,Net_Pay
2525,Employee_109,Engineering,Data Scientist,137639.01,15.44,1532.56,22084.48,13170.47,148085.58
2526,Employee_85,Finance,Financial Analyst,81611.97,15.5,912.25,6714.56,5777.72,83461.06
2527,Employee_44,Marketing,SEO Specialist,62030.7,18.01,805.65,9547.57,7719.48,64664.44
2528,Employee_444,Customer Support,Customer Success Manager,74527.22,6.61,355.26,3475.84,10218.79,68139.53
2529,Employee_129,Customer Support,Support Specialist,58606.4,9.59,405.31,4102.48,8120.35,54993.84
2530,Employee_246,Finance,Accountant,81605.5,8.17,480.81,15478.29,7616.21,89948.39
2531,Employee_401,Marketing,Marketing Manager,105533.7,7.37,560.9,14212.4,7171.6,113135.4
2532,Employee_308,Finance,Accountant,77591.66,10.81,604.88,3987.24,9601.87,72581.91
2533,Employee_170,Product,Product Manager,119576.64,1.98,170.74,15656.45,14763.95,120639.88
2534,Employee_157,Engineering,DevOps Engineer,119119.41,11.64,999.92,1239.34,9587.55,111771.12
2535,Employee_433,Engineering,DevOps Engineer,106958.96,10.28,792.94,1574.07,13032.74,96293.23
2536,Employee_375,Customer Support,Support Specialist,54588.51,19.33,760.96,10343.78,5962.52,59730.73
2537,Employee_412,Engineering,Data Scientist,156938.86,4.05,458.37,23062.48,11047.71,169412.0
2538,Employee_177,Finance,Financial Analyst,94073.37,18.5,1255.07,18267.27,5326.48,108269.23
2539,Employee_424,Engineering,Data Scientist,103085.29,13.18,979.81,11082.39,10216.29,104931.2
2540,Employee_206,Product,UI/UX Designer,108796.85,5.41,424.46,5831.91,7109.4,107943.82
2541,Employee_231,Customer Support,Customer Success Manager,77892.29,10.57,593.74,6536.57,11485.39,73537.21
2542,Employee_435,Product,Product Manager,118415.72,0.67,57.22,448.03,7292.42,111628.55
2543,Employee_72,Engineering,DevOps Engineer,122787.5,12.16,1076.75,7641.97,14676.42,116829.8
2544,Employee_247,Finance,Accountant,84445.3,20.0,1217.96,6243.58,6019.6,85887.24
2545,Employee_408,Sales,Sales Executive,83733.28,0.12,7.25,13516.41,5014.51,92242.43
2546,Employee_445,HR,Recruiter,79579.27,12.64,725.4,12136.3,4160.26,88280.71
2547,Employee_181,Sales,Account Manager,95002.11,19.64,1345.56,1540.92,11867.35,86021.24
2548,Employee_44,Marketing,SEO Specialist,62030.7,10.29,460.31,8822.63,8086.2,63227.44
2549,Employee_139,Product,Product Manager,111263.01,14.52,1165.05,3303.24,6555.92,109175.38
2550,Employee_464,Sales,Account Manager,77963.26,2.12,119.19,8015.99,6692.89,79405.55
2551,Employee_132,Sales,Account Manager,75065.28,0.17,9.2,8856.71,4247.16,79684.03
2552,Employee_31,Marketing,Marketing Manager,97052.22,5.97,417.84,16983.1,11217.52,103235.64
2553,Employee_432,Product,Product Manager,143714.09,5.89,610.44,21564.06,14674.18,151214.41
2554,Employee_5,Marketing,SEO Specialist,63367.25,7.38,337.25,4318.04,8247.12,59775.42
2555,Employee_241,HR,Recruiter,60076.0,6.26,271.21,681.74,3544.64,57484.31
2556,Employee_68,Finance,Financial Analyst,82135.3,16.21,960.15,13075.28,8918.59,87252.14
2557,Employee_459,Finance,Financial Analyst,77493.09,5.18,289.48,4082.01,10204.04,71660.54
2558,Employee_415,Engineering,DevOps Engineer,115025.91,4.43,367.47,17934.8,11064.62,122263.56
2559,Employee_195,Finance,Financial Analyst,74309.51,5.42,290.45,2729.32,6425.14,70904.14
2560,Employee_448,Product,UI/UX Designer,104154.46,7.87,591.13,11711.63,11848.86,104608.36
2561,Employee_454,Customer Support,Support Specialist,60689.17,2.25,98.47,4677.29,3232.78,62232.15
2562,Employee_73,Customer Support,Support Specialist,68474.48,11.87,586.15,13241.28,10005.15,72296.76
2563,Employee_496,Marketing,Marketing Manager,92010.3,19.61,1301.19,7241.63,6986.41,93566.71
2564,Employee_463,HR,HR Manager,80403.65,10.62,615.78,12134.31,8099.84,85053.9
2565,Employee_419,Marketing,Marketing Manager,100758.36,0.67,48.68,14005.97,14463.34,100349.67
2566,Employee_174,Finance,Accountant,66142.72,3.29,156.93,5030.38,7803.51,63526.52
2567,Employee_457,Customer Support,Support Specialist,63546.35,11.2,513.26,7064.6,5406.07,65718.14
2568,Employee_152,Product,UI/UX Designer,95550.36,10.58,729.03,8953.58,12383.56,92849.41
2569,Employee_190,Sales,Sales Executive,107110.25,1.4,108.14,13527.84,13389.69,107356.54
2570,Employee_274,Finance,Financial Analyst,73212.96,11.27,595.03,2620.25,8688.25,67739.99
2571,Employee_204,Sales,Sales Executive,104541.17,8.22,619.71,14066.79,12623.34,106604.33
2572,Employee_80,HR,HR Manager,89721.21,7.56,489.15,13163.3,9077.94,94295.72
2573,Employee_437,HR,Recruiter,62033.47,3.45,154.34,2019.63,7814.39,56393.05
2574,Employee_337,Sales,Account Manager,101678.67,5.43,398.16,2771.59,6212.79,98635.63
2575,Employee_166,Marketing,Marketing Manager,105627.26,9.92,755.64,17192.17,7618.34,115956.73
2576,Employee_106,Finance,Accountant,78888.19,8.11,461.38,12419.98,6278.79,85490.76
2577,Employee_281,HR,HR Manager,77183.53,11.38,633.42,14774.24,4185.58,88405.61
2578,Employee_290,HR,HR Manager,83853.89,1.66,100.38,5527.06,12300.97,77180.36
2579,Employee_61,Marketing,SEO Specialist,85105.8,3.56,218.49,5284.67,9668.09,80940.87
2580,Employee_206,Product,UI/UX Designer,108796.85,3.87,303.64,14280.6,9432.62,113948.47
2581,Employee_71,HR,Recruiter,62062.73,11.51,515.15,11115.81,7505.88,66187.81
2582,Employee_293,Customer Support,Support Specialist,59459.26,8.54,366.19,9015.33,5101.58,63739.2
2583,Employee_260,Engineering,Software Engineer,131317.29,6.15,582.4,24385.24,17115.88,139169.05
2584,Employee_364,Sales,Sales Executive,72791.65,14.25,748.04,4182.71,8640.82,69081.58
2585,Employee_261,Engineering,DevOps Engineer,107284.06,15.02,1162.07,10259.04,12077.3,106627.87
2586,Employee_317,Marketing,Marketing Manager,97191.0,8.58,601.37,12825.49,11751.99,98865.87
2587,Employee_333,Sales,Account Manager,106225.15,19.56,1498.39,4467.96,15827.19,96364.31
2588,Employee_74,Sales,Account Manager,101058.12,11.86,864.34,9131.59,6903.13,104150.92
2589,Employee_155,Finance,Financial Analyst,72645.62,6.86,359.39,1532.12,5747.12,68790.01
2590,Employee_480,Sales,Account Manager,89648.01,3.09,199.77,11299.81,13326.93,87820.66
2591,Employee_52,Sales,Sales Executive,71454.59,19.53,1006.38,2423.64,8399.33,66485.28
2592,Employee_74,Sales,Account Manager,101058.12,14.51,1057.47,3028.72,8752.81,96391.5
2593,Employee_303,Marketing,SEO Specialist,76712.93,17.1,946.0,3448.98,9526.55,71581.36
2594,Employee_383,Product,UI/UX Designer,118502.28,0.07,5.98,8318.51,17744.72,109082.05
2595,Employee_167,Sales,Account Manager,94833.76,11.85,810.42,3113.21,11071.7,87685.69
2596,Employee_492,Finance,Accountant,60103.6,19.18,831.34,11171.28,3341.08,68765.14
2597,Employee_233,HR,Recruiter,80918.47,11.29,658.82,731.11,6133.27,76175.13
2598,Employee_395,HR,HR Manager,83509.64,9.0,542.01,1072.41,11427.56,73696.5
2599,Employee_195,Finance,Financial Analyst,74309.51,11.28,604.48,1516.93,6507.58,69923.34
2600,Employee_32,Sales,Account Manager,97660.88,8.55,602.16,16205.43,12818.62,101649.85
2601,Employee_443,HR,Recruiter,68940.96,11.16,554.84,352.07,7306.26,62541.61
2602,Employee_165,Product,UI/UX Designer,83457.92,14.91,897.37,12387.33,9917.58,86825.04
2603,Employee_286,Engineering,Data Scientist,142446.53,17.96,1844.96,6781.82,20754.15,130319.16
2604,Employee_28,Marketing,SEO Specialist,68955.96,0.51,25.36,1442.17,7965.68,62457.81
2605,Employee_460,HR,Recruiter,79689.64,1.14,65.51,7187.04,9281.5,77660.69
2606,Employee_360,Product,Product Manager,157823.11,19.81,2254.67,23078.12,19777.67,163378.23
2607,Employee_36,Sales,Sales Executive,93779.36,16.62,1124.0,10903.99,11510.92,94296.43
2608,Employee_489,Finance,Accountant,64463.64,4.81,223.61,1309.66,4555.65,61441.26
2609,Employee_370,Finance,Accountant,82967.03,19.89,1190.06,10495.48,11998.19,82654.38
2610,Employee_138,Product,UI/UX Designer,87311.69,12.58,792.1,14395.84,6736.36,95763.27
2611,Employee_35,Finance,Financial Analyst,89294.54,7.5,482.96,6906.66,6642.67,90041.49
2612,Employee_2,Engineering,DevOps Engineer,99404.0,12.84,920.44,14082.1,11226.1,103180.44
2613,Employee_185,Customer Support,Support Specialist,60047.4,12.93,559.91,3603.22,3888.06,60322.47
2614,Employee_211,Engineering,Software Engineer,111808.28,13.51,1089.32,9195.69,14330.88,107762.41
2615,Employee_332,Finance,Financial Analyst,92894.33,11.01,737.57,4322.04,6002.97,91950.97
2616,Employee_446,HR,HR Manager,84320.81,10.31,626.93,16286.89,6266.99,94967.64
2617,Employee_455,Customer Support,Customer Success Manager,72003.34,0.3,15.58,12041.55,3707.68,80352.79
2618,Employee_77,Sales,Sales Executive,101209.31,15.7,1145.9,4064.73,14419.61,92000.33
2619,Employee_351,Finance,Financial Analyst,80067.6,10.35,597.62,7836.9,11164.67,77337.45
2620,Employee_223,Engineering,Software Engineer,127177.16,11.14,1021.7,13733.22,15861.98,126070.1
2621,Employee_389,Sales,Sales Executive,76662.36,8.97,495.91,4963.89,10498.56,71623.6
2622,Employee_371,Marketing,SEO Specialist,86255.93,13.68,850.95,1441.24,7563.64,80984.48
2623,Employee_399,Sales,Sales Executive,89522.7,14.28,921.91,4808.03,5619.06,89633.58
2624,Employee_173,Sales,Account Manager,100304.46,18.26,1320.84,9776.3,9889.37,101512.23
2625,Employee_75,HR,HR Manager,95775.01,4.56,314.95,9213.27,11178.74,94124.49
2626,Employee_457,Customer Support,Support Specialist,63546.35,0.92,42.16,10819.01,8094.07,66313.45
2627,Employee_262,HR,Recruiter,75192.06,2.85,154.54,3308.1,10264.5,68390.2
2628,Employee_87,Sales,Account Manager,80684.32,13.97,812.86,14983.53,7649.39,88831.32
2629,Employee_80,HR,HR Manager,89721.21,13.95,902.6,5358.62,4941.71,91040.72
2630,Employee_164,Engineering,Software Engineer,99362.66,7.07,506.61,16961.18,6680.67,110149.78
2631,Employee_190,Sales,Sales Executive,107110.25,14.12,1090.67,11691.82,10038.91,109853.83
2632,Employee_243,Engineering,Software Engineer,92354.38,14.22,947.08,16618.93,13252.84,96667.55
2633,Employee_353,Finance,Accountant,82442.37,5.64,335.32,16192.14,9528.87,89440.96
2634,Employee_197,HR,Recruiter,76035.51,0.2,10.97,10716.29,10282.46,76480.31
2635,Employee_20,Marketing,Marketing Manager,100733.96,8.17,593.51,6276.33,11001.56,96602.24
2636,Employee_260,Engineering,Software Engineer,131317.29,5.08,481.08,18030.82,8395.39,141433.8
2637,Employee_378,Engineering,DevOps Engineer,103796.51,18.96,1419.22,10689.29,7073.28,108831.74
2638,Employee_197,HR,Recruiter,76035.51,3.91,214.4,6482.17,11264.46,71467.62
2639,Employee_498,Engineering,DevOps Engineer,97282.13,15.5,1087.41,17961.38,5325.61,111005.31
2640,Employee_427,Finance,Financial Analyst,90322.13,4.84,315.26,11343.58,4891.28,97089.69
2641,Employee_367,HR,Recruiter,74387.34,19.68,1055.73,4800.78,7436.14,72807.71
2642,Employee_54,Engineering,Software Engineer,118746.07,6.13,524.94,3612.47,7171.14,115712.34
2643,Employee_157,Engineering,DevOps Engineer,119119.41,8.7,747.36,20878.58,17310.78,123434.57
2644,Employee_79,Engineering,Software Engineer,113808.36,14.36,1178.57,11224.36,12609.81,113601.48
2645,Employee_116,Product,UI/UX Designer,113572.05,0.06,4.91,118.22,13190.91,100504.27
2646,Employee_447,Engineering,DevOps Engineer,131328.68,10.47,991.59,6554.53,8960.17,129914.63
2647,Employee_276,Product,Product Manager,140327.37,14.81,1498.74,8253.9,18010.79,132069.22
2648,Employee_43,Customer Support,Customer Success Manager,85479.14,8.82,543.7,1959.16,4305.12,83676.88
2649,Employee_341,Product,UI/UX Designer,103161.6,11.61,863.73,16065.26,7586.31,112504.28
2650,Employee_377,Product,UI/UX Designer,109223.29,11.41,898.73,815.34,8880.3,102057.06
2651,Employee_245,Product,Product Manager,114967.59,12.67,1050.46,9945.93,9495.54,116468.44
2652,Employee_137,HR,HR Manager,86105.93,13.82,858.16,13740.26,9386.74,91317.61
2653,Employee_229,Finance,Financial Analyst,83373.71,16.46,989.66,167.14,11195.98,73334.53
2654,Employee_74,Sales,Account Manager,101058.12,0.19,13.85,8268.22,5298.86,104041.33
2655,Employee_351,Finance,Financial Analyst,80067.6,0.26,15.01,992.43,6702.19,74372.85
2656,Employee_184,Product,Product Manager,132204.26,11.32,1079.24,11137.49,8094.64,136326.35
2657,Employee_187,Product,UI/UX Designer,96225.14,3.5,242.88,5777.48,7488.16,94757.34
2658,Employee_139,Product,Product Manager,111263.01,8.04,645.11,8288.35,9554.51,110641.96
2659,Employee_116,Product,UI/UX Designer,113572.05,4.78,391.5,13075.73,7757.5,119281.78
2660,Employee_337,Sales,Account Manager,101678.67,18.89,1385.13,17098.69,11202.11,108960.38
2661,Employee_49,HR,HR Manager,84516.77,13.81,841.71,12552.38,11768.71,86142.15
2662,Employee_161,HR,HR Manager,94480.35,10.33,703.83,17941.27,9079.48,104045.97
2663,Employee_31,Marketing,Marketing Manager,97052.22,6.97,487.83,16644.62,11064.24,103120.43
2664,Employee_12,Marketing,SEO Specialist,69282.08,14.82,740.45,10469.69,3705.02,76787.2
2665,Employee_296,Marketing,Marketing Manager,106087.73,3.35,256.29,6728.07,7202.17,105869.92
2666,Employee_360,Product,Product Manager,157823.11,9.79,1114.25,31371.43,10590.85,179717.94
2667,Employee_396,Sales,Sales Executive,98725.32,18.06,1285.8,1964.59,12222.8,89752.91
2668,Employee_102,Product,Product Manager,117749.25,10.18,864.44,23035.43,9010.45,132638.67
2669,Employee_374,Customer Support,Customer Success Manager,74841.78,8.53,460.38,1857.62,7878.75,69281.03
2670,Employee_142,Customer Support,Customer Success Manager,83188.19,19.47,1168.03,10254.74,5063.15,89547.81
2671,Employee_376,Customer Support,Support Specialist,58931.35,10.16,431.79,8626.87,4889.92,63100.09
2672,Employee_385,Finance,Accountant,70656.37,5.7,290.44,3464.12,6143.6,68267.33
2673,Employee_421,Engineering,Data Scientist,100666.63,18.95,1375.7,13928.34,7970.86,107999.81
2674,Employee_139,Product,Product Manager,111263.01,11.7,938.78,278.96,16054.82,96425.93
2675,Employee_337,Sales,Account Manager,101678.67,4.92,360.76,1395.83,8447.93,94987.33
2676,Employee_304,Finance,Accountant,63297.68,8.86,404.44,3507.28,8564.68,58644.72
2677,Employee_418,HR,HR Manager,80728.98,15.44,898.89,12955.34,7131.33,87451.88
2678,Employee_322,Finance,Accountant,78255.69,4.86,274.27,13277.38,6395.03,85412.31
2679,Employee_88,Customer Support,Customer Success Manager,78272.54,4.94,278.85,7883.58,7554.12,78880.85
2680,Employee_82,Marketing,Marketing Manager,79216.73,7.03,401.61,12757.44,4926.93,87448.85
2681,Employee_138,Product,UI/UX Designer,87311.69,15.96,1004.92,11386.27,7940.72,91762.16
2682,Employee_367,HR,Recruiter,74387.34,9.65,517.67,6929.38,8739.65,73094.74
2683,Employee_61,Marketing,SEO Specialist,85105.8,2.62,160.8,11268.01,10798.3,85736.31
2684,Employee_499,Finance,Accountant,70358.79,13.77,698.68,14042.73,5549.29,79550.91
2685,Employee_491,Finance,Accountant,75710.03,15.68,856.11,356.97,8249.6,68673.51
2686,Employee_105,Sales,Account Manager,76655.51,18.95,1047.56,5311.06,10578.14,72435.99
2687,Employee_16,Sales,Sales Executive,111813.1,4.8,387.05,4795.39,16523.21,100472.33
2688,Employee_465,Marketing,SEO Specialist,71726.32,8.5,439.67,9565.69,6020.14,75711.54
2689,Employee_325,Finance,Financial Analyst,75453.15,7.3,397.22,1412.11,6209.68,71052.8
2690,Employee_231,Customer Support,Customer Success Manager,77892.29,3.25,182.56,14213.71,8099.55,84189.01
2691,Employee_395,HR,HR Manager,83509.64,6.39,384.83,10067.09,7464.78,86496.78
2692,Employee_155,Finance,Financial Analyst,72645.62,13.5,707.25,5214.11,8319.3,70247.68
2693,Employee_295,Product,UI/UX Designer,89391.46,16.67,1074.63,6108.43,6405.44,90169.08
2694,Employee_261,Engineering,DevOps Engineer,107284.06,3.17,245.26,4231.57,6888.04,104872.85
2695,Employee_436,Sales,Account Manager,88877.79,14.43,924.88,16508.72,6030.44,100280.95
2696,Employee_367,HR,Recruiter,74387.34,19.47,1044.46,13905.04,4449.21,84887.63
2697,Employee_143,Product,UI/UX Designer,112938.48,15.68,1277.07,9491.47,15343.75,108363.27
2698,Employee_464,Sales,Account Manager,77963.26,1.82,102.33,10264.82,8273.21,80057.2
2699,Employee_486,Customer Support,Customer Success Manager,78812.07,18.14,1031.0,15552.26,5701.27,89694.06
2700,Employee_353,Finance,Accountant,82442.37,7.62,453.04,13524.11,9648.89,86770.63
2701,Employee_128,Sales,Account Manager,80526.55,13.0,754.94,254.51,5016.8,76519.2
2702,Employee_143,Product,UI/UX Designer,112938.48,19.47,1585.75,3778.51,8248.25,110054.49
2703,Employee_311,Marketing,SEO Specialist,84170.52,17.58,1067.1,16026.16,8679.44,92584.34
2704,Employee_193,HR,Recruiter,62976.26,11.16,506.84,17.23,8966.52,54533.81
2705,Employee_378,Engineering,DevOps Engineer,103796.51,2.39,178.9,10000.7,10770.67,103205.44
2706,Employee_416,Product,UI/UX Designer,93593.77,9.93,670.23,13459.55,4799.89,102923.66
2707,Employee_309,Product,Product Manager,111718.14,13.68,1102.14,9248.38,15938.34,106130.32
2708,Employee_118,Engineering,Software Engineer,118106.64,0.71,60.47,14659.46,6695.62,126130.95
2709,Employee_271,Marketing,Marketing Manager,96974.79,4.09,286.03,253.02,9726.46,87787.38
2710,Employee_169,Engineering,Software Engineer,129605.63,13.9,1299.17,21190.14,10801.42,141293.52
2711,Employee_323,Engineering,Software Engineer,118872.17,5.41,463.77,1669.35,7720.54,113284.75
2712,Employee_417,Product,UI/UX Designer,111143.5,13.2,1058.0,19905.11,14348.6,117758.01
2713,Employee_215,Finance,Financial Analyst,71260.68,1.0,51.39,739.73,5038.43,67013.37
2714,Employee_90,HR,HR Manager,86745.46,10.58,661.85,1886.74,8073.73,81220.32
2715,Employee_463,HR,HR Manager,80403.65,5.42,314.27,7569.87,11269.75,77018.04
2716,Employee_16,Sales,Sales Executive,111813.1,7.38,595.08,13522.44,14070.38,111860.24
2717,Employee_395,HR,HR Manager,83509.64,16.35,984.65,7066.82,8365.78,83195.33
2718,Employee_256,Marketing,SEO Specialist,61828.07,9.89,440.97,9921.2,8738.78,63451.46
2719,Employee_32,Sales,Account Manager,97660.88,16.83,1185.31,11676.23,7321.46,103200.96
2720,Employee_21,Marketing,Marketing Manager,101228.5,1.92,140.16,6348.32,8074.08,99642.9
2721,Employee_381,Customer Support,Support Specialist,65083.74,13.55,635.97,9646.24,5659.47,69706.48
2722,Employee_238,Marketing,SEO Specialist,71757.68,14.08,728.62,12459.82,10533.71,74412.41
2723,Employee_284,HR,HR Manager,73448.53,18.15,961.36,2683.47,9666.98,67426.38
2724,Employee_91,Customer Support,Customer Success Manager,79653.82,4.11,236.09,11491.04,6146.71,85234.24
2725,Employee_304,Finance,Accountant,63297.68,10.84,494.82,2895.8,7683.34,59004.96
2726,Employee_286,Engineering,Data Scientist,142446.53,9.01,925.56,1875.87,8336.92,136911.04
2727,Employee_136,Customer Support,Support Specialist,52510.59,1.37,51.88,1961.35,5954.71,48569.11
2728,Employee_184,Product,Product Manager,132204.26,13.88,1323.31,21501.48,17350.19,137678.86
2729,Employee_352,Engineering,Software Engineer,112684.15,0.79,64.2,1617.15,7763.42,106602.08
2730,Employee_184,Product,Product Manager,132204.26,13.09,1248.0,14088.48,9240.17,138300.57
2731,Employee_348,HR,Recruiter,69688.21,14.37,722.18,2828.27,3818.82,69419.84
2732,Employee_246,Finance,Accountant,81605.5,5.06,297.78,9572.82,4970.52,86505.58
2733,Employee_341,Product,UI/UX Designer,103161.6,14.14,1051.95,8954.94,12931.29,100237.2
2734,Employee_459,Finance,Financial Analyst,77493.09,3.77,210.68,2949.94,11331.92,69321.79
2735,Employee_224,Engineering,Data Scientist,113824.7,17.32,1421.71,1662.95,8260.02,108649.34
2736,Employee_129,Customer Support,Support Specialist,58606.4,19.14,808.94,10132.74,8685.19,60862.89
2737,Employee_323,Engineering,Software Engineer,118872.17,7.74,663.51,17740.81,10134.31,127142.18
